image_path,width,height,mode,channels,file_size_kb,sha256
train/ID2006686196.jpg,2000,1000,RGB,3,3279.197,2ab6d53018484ca843b1569f92cabda3406a721303751a833dadf995241e42ea
train/ID2010625680.jpg,2000,1000,RGB,3,2623.521,8816cdd7ed04acf96a4f1464eb85c7011e05c09ae86188a2479b477c15e5f630
train/ID2014192906.jpg,2000,1000,RGB,3,2665.931,287eac9c578fd1234bf1d576fda72d0b2cfa1891ef12d1b047af1a1b136dfd86
train/ID2030696575.jpg,2000,1000,RGB,3,2648.594,9c15d88c343cd6dd8896a318577a1bcf1423cdd8fc6f7320e2b1a3151d6ec00b
train/ID2037861084.jpg,2000,1000,RGB,3,2675.099,44a4f44c747465a83eebd4797a649a6d9cf54be6b7c834c9388f88a474351da3
train/ID2048645043.jpg,2000,1000,RGB,3,2975.579,2700e46605dd2b44cf04a2d5b65290249404864ffc33f24e2b25d7cef8f6c5a1
train/ID2052442675.jpg,2000,1000,RGB,3,2637.394,490716ef0923f28bd24af593ad9e346fb5bf3c07fd3391e9cdb9a50a5701840e
train/ID2052993274.jpg,2000,1000,RGB,3,2820.469,038f42115a7830d0f9a37b452cc0209f4670a379747236ed732c3f50841e2888
train/ID2053315094.jpg,2000,1000,RGB,3,3658.162,4bc7a0ba3dcd558f20ee01f7b6a852e4428d2e948b9304f01fa479604e6aa269
train/ID2056023629.jpg,2000,1000,RGB,3,3034.612,5b53f3b0bce107e29b260cb3f74906a1da9f7f3b4ba1aa166ae541cff25a6a13
train/ID2056982009.jpg,2000,1000,RGB,3,2906.911,5f445e7e57782f48b44ce845f4f078c0405ce4f932a49afeca5941820b1ec0ba
train/ID2069766023.jpg,2000,1000,RGB,3,3342.324,da3c823f5691401b586bd7d7ff2e7b9195f538cf2b833457b8bb6446f977c6e9
train/ID2086966681.jpg,2000,1000,RGB,3,3696.952,0c45801cdcd0c694382359c39f712912507b62556977023b1dd7d5c0089b9772
train/ID2089023774.jpg,2000,1000,RGB,3,2869.192,1b2535316737c31dc902c4d4fc0db15e68e13c75df845bb11c52703c08422efe
train/ID2091439402.jpg,2000,1000,RGB,3,2335.107,aeec3b2ae23e60502fd4e518c55e01d14e215344cf0ecd294247a1e6db32f751
train/ID2096636211.jpg,2000,1000,RGB,3,3539.563,b8a8bfb4f9a545f2c34052808fd19572ca025e5aab9f8d41400a28b6513e5a50
train/ID2099464826.jpg,2000,1000,RGB,3,3244.463,506bb43890a8ce847ffd24a649c18cb10b2068b0194844afc5eba47bcc06d2c0
train/ID2099742797.jpg,2000,1000,RGB,3,3613.675,d2506624ee21f66d43c146600e72e6a04eea78d3cdc2666dd047984dc5314e4b
train/ID210865340.jpg,2000,1000,RGB,3,2942.822,61ef475e44d0704396f8cc0730b0f6697bfb8b887a971c5ad261fc12f1174c2c
train/ID212206250.jpg,2000,1000,RGB,3,2491.479,2de4377e3eab655c95a9b9c3364452d9a35cb63fb564b5818ff7f3e75c192a4c
train/ID212206832.jpg,2000,1000,RGB,3,3166.986,ac6251518491c7b427d28fe9aadaf03e68a86313bb92ac5ab5e9c9855e571439
train/ID2125100696.jpg,2000,1000,RGB,3,3090.244,91d8106db50a354e813ebc1d565c72196772b96e3b2a4c752e3df47b4fa4c5a3
train/ID2131261930.jpg,2000,1000,RGB,3,3491.450,d6bb926bf75d63b5d6a4a46b5f59c331351f9fb416079c68cd7201b34158b19b
train/ID21377800.jpg,2000,1000,RGB,3,3384.441,ad7bf9d19df87ae54dabb4a2e372c3d92a764d4fd03c5d2eb3234a90161bb1ca
train/ID2145635095.jpg,2000,1000,RGB,3,2939.991,0435a30620c84e7f8ece54bb1d8f597195dc98a3bdd7998a681c9239ee225736
train/ID227847873.jpg,2000,1000,RGB,3,2946.676,9cf35512c18e3d71b88ffa366838f7381f2e0714d482499a0ed5c2f65538ab5f
train/ID230058600.jpg,2000,1000,RGB,3,2932.419,5083405448cc39ba411adb90b8419a71ae72096f15359dfcdf2a482960ba03f3
train/ID249042826.jpg,2000,1000,RGB,3,3228.254,850707ce9ba730153ef45cc46ab2b3cd618fabba7c26e62511fddfdefc612844
train/ID257822026.jpg,2000,1000,RGB,3,3038.670,8ebbfb5b2dd68a9a0c7ce2f0c77435b28f8ad139604b28194090fdfd0160b791
train/ID290369222.jpg,2000,1000,RGB,3,3704.463,8af56cac8db6b549f528b5ac57cdcefc42bb45366a7b557e62461a3c91f5a8cb
train/ID294150104.jpg,2000,1000,RGB,3,2940.962,56aed47c8717d74ec17ea2ee0733a275fed479ca1bdf7c2029b797010461181c
train/ID307060225.jpg,2000,1000,RGB,3,3681.801,d92c35485999d5eaa0b1687ef5fecc270092d6af15fb3d804c399ab40528661a
train/ID315357834.jpg,2000,1000,RGB,3,2893.168,c1ee58b1e4963b42869a29c6ad75e4b37407f2a0e80fbadfcb0e3bcbfa9770eb
train/ID317990700.jpg,2000,1000,RGB,3,3333.360,152425cce44d73b93fa453f99aa57d45c615734080bf6e2c4f4322bdbead9a4b
train/ID325799913.jpg,2000,1000,RGB,3,3635.733,90108e0e83ac33cc16e421b21a66e9118399caca361d39e1de2eb6b79233b7c0
train/ID332742639.jpg,2000,1000,RGB,3,2848.453,3c39c1459797740073945e36d134cb97121984bedacd51e754d08472f11f76ee
train/ID342818398.jpg,2000,1000,RGB,3,2981.540,e32ddea5e75804634ff239199f2be498ea38f4b61455251da70676b85d643234
train/ID344618040.jpg,2000,1000,RGB,3,2434.364,5a0cac4b894b83c3e4b315ad2966259b78e6b4f949b2452e9bbd5cd33b7c43d7
train/ID353424190.jpg,2000,1000,RGB,3,3502.756,9442e67b689ca47da9afa7f2460525ef9fbfa1239b8c81b10d1b5d12f311f92f
train/ID353997899.jpg,2000,1000,RGB,3,3042.583,015241115c8ee1c79f4cd9b2ad7cd3656e077031beb74965632f60068f3b965d
train/ID354528442.jpg,2000,1000,RGB,3,3342.963,078fb82e132552294bcae412046533a75344f0ad394fc3625ceecc45c8289539
train/ID363069566.jpg,2000,1000,RGB,3,3765.602,867254bbff439c18d132e03e68259f646d204e50f50558cdcedcc3bdd3044bc4
train/ID364856705.jpg,2000,1000,RGB,3,2860.656,f61c2cc16f137473b08f0370017f81e461f004b7dbeb3fb88a979e7264c3cfc1
train/ID380752847.jpg,2000,1000,RGB,3,2571.565,26f1de30667762b9cbff8a4a8fc0504063fc2cdd47e02a0fd8cc0b45d7fc3467
train/ID383231615.jpg,2000,1000,RGB,3,2285.441,8459c3d3b960d9bc9afd974c5e0a5f5cc9ebf548e73624dded4788e4efed589f
train/ID384648061.jpg,2000,1000,RGB,3,2996.798,f6d10f83f8175d3f68d13ec1c6ba0456b5ea8abd998e70091034e559822866e9
train/ID386216505.jpg,2000,1000,RGB,3,3150.196,8411fe7241da7408b423b3d9b798bace60ba4e850b8538d467d0f3b3154fca32
train/ID397994621.jpg,2000,1000,RGB,3,3291.263,26bcb6df774cf96a14ddcf051d56eda70cf1d7f0382e24cc557036a1e7e0b8d1
train/ID407646960.jpg,2000,1000,RGB,3,3317.641,05335ce100f2631d9bc31f81693d4199510f40ce2fcd329c67ac1b58b4882df2
train/ID40849327.jpg,2000,1000,RGB,3,2405.471,533d0dcabd4269aa46667e80e18edfb8df4575ccde23188d977711d3de939ac2
train/ID415656958.jpg,2000,1000,RGB,3,2277.668,b9c45d4e69b9b7bec19788148cf36ddcff0b8d99549f441ba7e44c77daa29556
train/ID423506847.jpg,2000,1000,RGB,3,2840.397,d50eaa4fe0e2e408499c6e0fda504e3c2210c8a7829ec5b048b404dc9e616d51
train/ID429799190.jpg,2000,1000,RGB,3,3642.187,12e8b18a18b9436a0eeba7482d6002fc827f466ce6b49f1246155594b548e996
train/ID431471530.jpg,2000,1000,RGB,3,2258.327,c83bfa655950e3aa4be9e626184d74689217954a47915497dcdfc5bbfff36999
train/ID443091455.jpg,2000,1000,RGB,3,3296.601,d382a4d1eba8e32811af853d8a1416812d71b2204e618f5f5bd8f51dcccaeec2
train/ID4464212.jpg,2000,1000,RGB,3,3794.518,cf209a8ea8303f91263768e960a7e255589204e6d415127e43a531d5449debb6
train/ID471758347.jpg,2000,1000,RGB,3,3264.186,35b57c29426a027d15b7f7ade02c629a48e69ceb9a6879bdc08aa530a62daff6
train/ID473494649.jpg,2000,1000,RGB,3,2573.575,bc1692f39fa4ba9a0eb646610806b722006ba2503504a529b620844be4b33c74
train/ID475010202.jpg,2000,1000,RGB,3,2499.570,173fe62c2990e93dada1ee96d06ef3aeebd8be9b8d9b758f999ceba386e02fbf
train/ID482555369.jpg,2000,1000,RGB,3,2676.124,31aabbd4f17c33f6306ce11415caf7b0031fae11950107bc916d2421ac715e33
train/ID48303557.jpg,2000,1000,RGB,3,3502.972,6f5c13d3504424c8452b1142917bbc28f932a107bacb008adc133ca99794fd16
train/ID488873801.jpg,2000,1000,RGB,3,3343.025,df90ddc56c848254338b519271ae47699fbae50bdb28baabb2fd0a21972cd01b
train/ID490139972.jpg,2000,1000,RGB,3,3032.490,7a809ed5b6db44115d55493cd576505c9a07f9371313a272aeb6357ac33e1887
train/ID498304885.jpg,2000,1000,RGB,3,2809.002,b0e730cc2885ffa1d80482ec43dfee7b1ffdd6de81ad21ce4255f0099baf2a79
train/ID50027657.jpg,2000,1000,RGB,3,3267.306,9526bcb26f44e5a91a745ebacc368f7d7796176760c9580e1222ad71a08ee328
train/ID520514019.jpg,2000,1000,RGB,3,3242.308,67f1a0e77652e1ae7e44a50ba4b6fe1c9c2782017da8433e19a3a85633ac720a
train/ID528010569.jpg,2000,1000,RGB,3,3261.793,5738bed66c5cf00a57c2b469001426d8baef9f3bb943f452bf6fd9c8d30f44cd
train/ID529933668.jpg,2000,1000,RGB,3,2861.366,f511f7934b476edbfea47d6d4e0f473fe5893878935a8441a3d3091b6aa19299
train/ID534966093.jpg,2000,1000,RGB,3,3548.175,5b422fe0ee2b306648170d66403e2734d5b420d6c9ab821774d7c4fb6413c1db
train/ID54128926.jpg,2000,1000,RGB,3,3091.080,ff1f3458d2046aeace8155f173c18a8a7dbb5c9e63bbdea75fa1adaffba93c50
train/ID544444725.jpg,2000,1000,RGB,3,3062.464,fbbdae59770e41acaad3b0719fb0e245c08a3caa8a48d1970acb77a5785cef72
train/ID545360459.jpg,2000,1000,RGB,3,2671.723,ce54b789089ac476323995e1960fbb538e7012f78af579517425e4c4a8dda408
train/ID550623196.jpg,2000,1000,RGB,3,3139.998,5013ed7ba009d6cfa6daa62fd55e7839fa18fe64044ad17f47320c4ca8fe1463
train/ID552040066.jpg,2000,1000,RGB,3,3237.686,d9979ae399749add59f8b24ac1ca60177e657f7e60e229e058b0c56854c5adaa
train/ID554314721.jpg,2000,1000,RGB,3,2775.738,8ec1fb046419aa4ac52800a0e3196df1616ed37f7062393607f5f9fdd5343842
train/ID560946727.jpg,2000,1000,RGB,3,3645.087,9106c350b7e4dd9f1c02c4259bf101ba48bfb81526efac950be120a79fd2c4fa
train/ID566966892.jpg,2000,1000,RGB,3,3095.793,ae5f0ad58c8d40929a642a6bd828fa731b1cb930cd2ce451d53a137de8e9150a
train/ID567744300.jpg,2000,1000,RGB,3,2603.989,a5b75e18fc20655ead91d290614566c2d71c109333539f8b46202ee4991ea490
train/ID572336285.jpg,2000,1000,RGB,3,3271.389,3adcc2931f0575706bfd35e974ea9d56d4344402e40995dbd6944ed44174ce55
train/ID574213894.jpg,2000,1000,RGB,3,2328.196,744c10771d4cb4ea20e50a8fa596acdf27f3e8d0a8fc894da0200649b45a9828
train/ID576137678.jpg,2000,1000,RGB,3,2716.193,de6a89c29fd6d26ccdc0b6b6fd9b4669bb1149e719f400e1692988f0b05f9bf1
train/ID576621307.jpg,2000,1000,RGB,3,2408.431,eddc0d616bc689aa003c71a2c26330848ebaf0b5f73bcea825b3c994f90d7239
train/ID577112774.jpg,2000,1000,RGB,3,2674.229,7ddaa32feea2d369bbba133be76f896e28fd0ed12af4f2e17414ab63aa56fbb8
train/ID587125778.jpg,2000,1000,RGB,3,3624.845,d5ff7105367e468d6eb00ad21e6f802d873fad3db6498ab25b9a4833d7498ab2
train/ID588120964.jpg,2000,1000,RGB,3,2884.516,03bfe5c41e3f7d00b2116bcd780ae3e3cb0d4c58f49034a2b78937e8055b4591
train/ID600602588.jpg,2000,1000,RGB,3,3410.430,957892300751b229bc4a376c5e1a1ea4902ea459f97e87022d9f1286a917018b
train/ID605134229.jpg,2000,1000,RGB,3,3407.066,2211fcfa756d992f1c1d98fbaa3e54797dd0208e84f1e3d3987d0c05e2014adf
train/ID610397481.jpg,2000,1000,RGB,3,2862.890,4a2551f81aa041da02b0c04c77fedaa41edfd8f53887bc1a5568f08c27ac0028
train/ID617132135.jpg,2000,1000,RGB,3,2876.301,961c8f50634e19ca998b91d012bc089fedf4443e5eeb8ebee302a6297f250593
train/ID61833032.jpg,2000,1000,RGB,3,2393.246,6dd9443ca95d68a212fb3e83199108a0ebabf5746cadeacf148a0a58248a14fa
train/ID6269659.jpg,2000,1000,RGB,3,2437.872,c1ca93f1f94d28079a6335049a847eb955d46984fefad1347a8041dd81c3b8de
train/ID629980789.jpg,2000,1000,RGB,3,2978.253,24fd3e9784f762cfd2315d3be69730fe84f22833cf4d3b405606f601ea23eee7
train/ID633775166.jpg,2000,1000,RGB,3,3116.659,3df84f01f49312b6924af8af1c9d79dcbc5addb135e5bf9a9602240d0584cafa
train/ID638711343.jpg,2000,1000,RGB,3,2838.693,93865e9bd54610bcbd336c39a45a6bcee6f25f28114943aa462f1431cf733ea7
train/ID656251220.jpg,2000,1000,RGB,3,3280.205,723d3f18389d7c5ef8778fb9f0ea995649b80b16cf087fafee31b76efed0a8a9
train/ID657448172.jpg,2000,1000,RGB,3,3628.989,c329e0c52ea7a2761734e0946999133d745d7a93748c7c570bfab803df22c78f
train/ID661372352.jpg,2000,1000,RGB,3,2561.058,09fe78bcebf9d40170a7bc73ad3c2f775bd3c4ddbfb52fb9639cec18e4593cd7
train/ID661817669.jpg,2000,1000,RGB,3,3393.473,7b55f96d6ad91efc0765e6ac542934fab579c2c33cbc5c140e62365b381afb2c
train/ID663006174.jpg,2000,1000,RGB,3,2696.079,b7501cc49ed646932ad2919f8a851f2f536d8ebc2cf5fd736cc28232022d6050
train/ID667059550.jpg,2000,1000,RGB,3,3347.894,34e5d2154ab7657f60da6c01f693f93110e844a29073867ae6571b2c2c13999c
train/ID668330410.jpg,2000,1000,RGB,3,3303.196,69c069481e95f59f85479161156be1eecc6945b351f505b7c79cd1413e24dc53
train/ID668475812.jpg,2000,1000,RGB,3,2804.831,a2089d4e044cbe8677a694842232502c0007340e26c3b2d1c2a753ea93d84c07
train/ID670276799.jpg,2000,1000,RGB,3,3061.894,e0dcca0e267614ce7ec8d3d3910093e083d664eca42e40fa6b9f9499252a3916
train/ID679913293.jpg,2000,1000,RGB,3,3087.560,b5875b0562e50e4f7cc2d5e3a7b26c0c1163e63dd5e2e22e8d71e1cb025c0160
train/ID681680726.jpg,2000,1000,RGB,3,2376.844,abd4d709e24e00f8726dfdc45191fa3fff15608f26b317cc6c0a2f52ffe727a2
train/ID684062938.jpg,2000,1000,RGB,3,3103.625,60f6da8ef3e347d2d0750204ad94815cae3228533c7cb1ed2ef55aea1773b9a3
train/ID684383343.jpg,2000,1000,RGB,3,3632.086,6d0e9baabba7c4093508fd378bdff6f23cca714dd7408471ac0bf6e96b01db47
train/ID686797154.jpg,2000,1000,RGB,3,3447.384,3e99b6556315e86af91ca9f1aba3c687a616671c7fa4e064abc4e126b932f412
train/ID697059386.jpg,2000,1000,RGB,3,3255.964,5fe153f869b0fc23fe557a84e80ac35ee9d6c1dc021d5c753c3fa949439f059d
train/ID697718693.jpg,2000,1000,RGB,3,2584.624,164fe1b904bd20255556f33d437a9e9fd7dfcacd599fe958f9f14d101c213606
train/ID698608346.jpg,2000,1000,RGB,3,3306.434,24e26fd110d6c0583d6adf4bef219de312d9862a575721dd97dd834c10af4d28
train/ID706288721.jpg,2000,1000,RGB,3,3182.761,123f2223ef56cf8e0b0e7a1752cc8fd287fce98b588220f4f832a0ae42b39f9d
train/ID710341728.jpg,2000,1000,RGB,3,3372.117,df5841a7d97375564e2ea2793b639e292f59dd58c127adc144e5a1a193f1c898
train/ID71885430.jpg,2000,1000,RGB,3,3385.252,b2b2d2f541e4d7931223260e474fcf324c44cbc327cb6d2e28f325cbc8e933d9
train/ID72895391.jpg,2000,1000,RGB,3,3038.872,7d8fc480feff204209dbf0fc25f695e5c42fb39a751c145c25bbd683c8c785e2
train/ID740402124.jpg,2000,1000,RGB,3,3048.773,3068dd7b3d537e281ab4125493d9a745e65a1cf9b8bae2a82ae25c6758d2e849
train/ID742198710.jpg,2000,1000,RGB,3,2691.273,7900e261dce62221e1ebd60f2689f2e104682612495fb4b49f9e9623d0d7d91f
train/ID743847993.jpg,2000,1000,RGB,3,2424.757,5459f7627f9c0c8f6cc2bb1eaa76dbc7c03894cc376d45af177196c063942e20
train/ID746335827.jpg,2000,1000,RGB,3,3047.960,3e62edcb58d66cb97eee659758693089399c146a3a8d7418fedacd92355ac800
train/ID748979397.jpg,2000,1000,RGB,3,2662.016,7619687cfc571a2b42916de9b017034e900dad56339ccf5fc650b0287bd21387
train/ID750820644.jpg,2000,1000,RGB,3,3730.952,b7fa30269420dc0b021576fbc332d5f526f56fefe8dd649014d90a9d77b4b8c1
train/ID751517087.jpg,2000,1000,RGB,3,2982.370,dfc185fcdcee9ccb0310d0f5ba4588f1e4f3e44e7b6a81c73bc374d568c9f8f1
train/ID753699705.jpg,2000,1000,RGB,3,3340.161,2ed7bd3d7d89e983d49e192fdfec334463b0bdce04d12cef7bdc710656920749
train/ID755710743.jpg,2000,1000,RGB,3,3207.808,7d8da1ca3ee4d8cf724199bf894ef3b8b7638f3cd407e7720447d06d33b4cd37
train/ID761508093.jpg,2000,1000,RGB,3,2944.036,ddedad07ce4ae0d3479e3912a5e2adf60eb931faa392fce0a45fbfff2f95fbbf
train/ID779628955.jpg,2000,1000,RGB,3,2208.275,fe987c7de0a3e882c6981e138188589f75467b10400000429b91d1ece365b958
train/ID7850481.jpg,2000,1000,RGB,3,2339.180,aaee5d615b75b71df9e231b0f3a1ad55b62270f1001a99d8f5d3740f3ad130ae
train/ID786365141.jpg,2000,1000,RGB,3,2935.913,d969aceec32908699cef0dfd1e96b16a4cfa8dd7e475f753cf7157d4c264b740
train/ID789169173.jpg,2000,1000,RGB,3,2196.031,6c2723366c2ad4de46a1cb42983fa9dd43590e0dd807f61952e965dcf38f3468
train/ID793526563.jpg,2000,1000,RGB,3,2855.366,3b0daaff28b5874f7805cf9535eb34ccb93061459f0ad127a0f963de29f4ec85
train/ID797502182.jpg,2000,1000,RGB,3,2767.494,ed4fc77cd95a01a8c2d58ca86af198b2ad4f4616c5b254577c985d68f137afd9
train/ID799079114.jpg,2000,1000,RGB,3,2736.074,b06d2edc82ea2a722f1fad4c6de6c7c8c921c70f1c05340eb0cbf02db72484a5
train/ID802547515.jpg,2000,1000,RGB,3,3470.190,5589965d96e14d475609b240782903a8191d7aa2876360ff73e3877a3146d0e4
train/ID803479541.jpg,2000,1000,RGB,3,3451.855,dc394931e248e2e08ed74355eda4db5206e550dc1ae645a6c94fac08a2fe62d1
train/ID808079729.jpg,2000,1000,RGB,3,3623.006,ca45be3a597fb190efed188e0876dabd9c0a6e4cbdf5185aedf7c37a8e7e2d20
train/ID808093827.jpg,2000,1000,RGB,3,2819.137,3882280fdd6e43ab4bed15df4956fe7ccabc8e8dc9af106c14f2c5d933adb29a
train/ID8209776.jpg,2000,1000,RGB,3,2564.161,256dd403915a086b506a7b3b8919edcd90388c3f47d13c7d101a02cbcae56eec
train/ID828217731.jpg,2000,1000,RGB,3,2792.492,1a0291dcd03bb276601ed8dab29ed7e26ef304f372955428eedb72dc60c22738
train/ID839432753.jpg,2000,1000,RGB,3,3066.504,c74fa0a762257a2b677b07b5407386165234317476d21b4add4e970bb5fa4133
train/ID846154859.jpg,2000,1000,RGB,3,2814.998,9109e17c38647ff36d54fbcfe76ffca7f91cbd13c9f69404217bbd50a2221a85
train/ID846984946.jpg,2000,1000,RGB,3,2240.806,9e0b060602d6e8444957fc1ad9ec52431048b9290a0f9e6621bb6bdb5d6e27fe
train/ID853954911.jpg,2000,1000,RGB,3,2583.722,89cc0a585fdae51a0ac99d2c6e55ca381d205939ec261d548b59880467e72f71
train/ID866684633.jpg,2000,1000,RGB,3,2618.543,4834e33e345ef22a73af6f86e46e9d4b76ef2d53210ed387f5bb02c3edde7227
train/ID871463897.jpg,2000,1000,RGB,3,3463.749,bb6f69c8adb179520783468337abc16011002e933060406a53a3ae5d501d302b
train/ID875119737.jpg,2000,1000,RGB,3,2940.984,304894dc2b7d7b1b31f9371540fa2049077f8c89f9aa2912b92bbedf400fbe98
train/ID885388135.jpg,2000,1000,RGB,3,3501.143,6af8946ae880cf0c78fa4fc298ce0903bb56e30f81b0efb7c21e23bdaf361225
train/ID896386823.jpg,2000,1000,RGB,3,3289.545,05e82cf119ff3237f3232eb0428ccee5befa99df84b262be984429b77401d10d
train/ID900012207.jpg,2000,1000,RGB,3,3286.761,35508dabbe13d9d8735e790f412ce288b923e8f1e3bb1628aa683e80acd7b71e
train/ID905397692.jpg,2000,1000,RGB,3,2703.468,6ef0cedda73ff4ddee78ccaf6004e68c856d89f1e63afefbd851f5883bb1b669
train/ID908524512.jpg,2000,1000,RGB,3,3320.686,5f270501cb1e58cb6750038025e4c1453a9f59f47f4f50b716ad042ee3309d3a
train/ID914754166.jpg,2000,1000,RGB,3,3689.496,ef6bcdb7a30a0a5da61ec3bde0b7b658576e5cd212dc05a801eff7c0af710ed8
train/ID930534670.jpg,2000,1000,RGB,3,3440.387,8840b9aba9d374ee8fbfd1954b9a8c614a2bd0e62a7b768a70c9c51b1e135286
train/ID936984905.jpg,2000,1000,RGB,3,3093.916,dd9a6f17b486a0c0fd649be23fd1e693b4ba9f4fb16b732a6f4036db71f4db52
train/ID94564238.jpg,2000,1000,RGB,3,3234.757,af84b2ad832ff7f7537daa9977b85b57d3db39a44bd6bfb389d4980722c6c24a
train/ID950496197.jpg,2000,1000,RGB,3,3202.844,460cfa820600fdbeb40cbce56b5b25d195169937b60e8be4ccdfbbd3eed1c993
train/ID95050718.jpg,2000,1000,RGB,3,3936.542,97c484ab46f88a45a7334bc8e39feb0bc68dc09c5262ce06cd31a195a52e0613
train/ID956512130.jpg,2000,1000,RGB,3,1624.494,37e52dffd8e75fb7d437a0db763a621106bf34a0d70307c940e43c36370a4fd1
train/ID963903358.jpg,2000,1000,RGB,3,2806.370,f5f46f21e56a9ca46068715aad51920768fb229658c33f3a7c56fee70798492d
train/ID968643034.jpg,2000,1000,RGB,3,3134.000,a769d611f69b2fa7c013ee769946c3817fb7afc4eacba769a7193a2fb315d314
train/ID969218269.jpg,2000,1000,RGB,3,2521.638,c8d3dc54d1db1dc48ef9d22e5a1e5be625644cc212ae2323f395127e454b158b
train/ID972274220.jpg,2000,1000,RGB,3,3202.342,cd5547ae52bd52928f3fef686ab368c463e201ed909b3cbfb33677f128058177
train/ID975115267.jpg,2000,1000,RGB,3,2406.305,1819372ed3cff69110c6d917103f6a79bf4fa20e6b0ac0eba79d3f7549a55647
train/ID978026131.jpg,2000,1000,RGB,3,3112.633,2ff7a91fdd27cc2977e607c3166dc9260144016451fb092e96c046aa65a25171
train/ID980538882.jpg,2000,1000,RGB,3,2848.949,974adfeb98ff2c461f6fbc9b2694a2c5ab4f515013d252d428168d4b2877af7e
train/ID980878870.jpg,2000,1000,RGB,3,2166.215,283f841162cc9c0c8ed539c4dd31d92075838fb8d3758f4b2aa2de8624fc3bea
train/ID983582017.jpg,2000,1000,RGB,3,3021.705,6ad41e589375052d33463a1bc7e794edfd9dd41323ccef3ae918798756ed5565
